round,method,dataset,num_clients,partition,dirichlet_alpha,task_id,task_start,task_end,global_test_loss,global_test_acc,task1_test_acc,task2_test_acc,forgetting_task1,forgetting_task2,bwt_task1,convergence_round_80,communication_cost_bytes_cum,model_bytes,sampled_clients_per_round,run_id,run_tag
6,fedavg,fmnist,100,dirichlet,0.5,1,0,0,4.571768752002716,0.4444,0.8888,0.0,-0.0111999999999999,0.1704,0.8872,,143486400,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
7,fedavg,fmnist,100,dirichlet,0.5,1,0,0,4.778833640861511,0.4483,0.8966,0.0,-0.0077999999999999,0.1704,0.8949999999999999,,167400800,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
8,fedavg,fmnist,100,dirichlet,0.5,1,0,0,4.56391830060482,0.4444,0.8888,0.0,0.0077999999999999,0.1704,0.8872,,191315200,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
9,fedavg,fmnist,100,dirichlet,0.5,1,0,0,4.548310013818741,0.4482,0.8964,0.0,0.0001999999999999,0.1704,0.8947999999999999,,215229600,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
10,fedavg,fmnist,100,dirichlet,0.5,1,0,1,4.765530629992485,0.4518,0.9036,0.0,-0.007,0.1704,0.902,,239144000,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
11,fedavg,fmnist,100,dirichlet,0.5,2,1,0,5.1225227231502535,0.4523,0.0,0.9046,0.9036,-0.7342,-0.0016,,263058400,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
12,fedavg,fmnist,100,dirichlet,0.5,2,0,0,7.692803988599778,0.4637,0.0,0.9274,0.9036,-0.0228,-0.0016,,286972800,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
13,fedavg,fmnist,100,dirichlet,0.5,2,0,0,8.693850317505001,0.4706,0.0,0.9412,0.9036,-0.0138,-0.0016,,310887200,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
14,fedavg,fmnist,100,dirichlet,0.5,2,0,0,8.625629518315195,0.4715,0.0,0.943,0.9036,-0.0017999999999999,-0.0016,,334801600,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
15,fedavg,fmnist,100,dirichlet,0.5,2,0,0,9.41130638000071,0.4707,0.0,0.9414,0.9036,0.0015999999999999,-0.0016,,358716000,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
16,fedavg,fmnist,100,dirichlet,0.5,2,0,0,9.45420004164651,0.4712,0.0,0.9424,0.9036,0.0005999999999999,-0.0016,,382630400,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
17,fedavg,fmnist,100,dirichlet,0.5,2,0,0,9.990026383446155,0.4745,0.0,0.949,0.9036,-0.006,-0.0016,,406544800,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
18,fedavg,fmnist,100,dirichlet,0.5,2,0,0,9.998415176714955,0.4769,0.0,0.9538,0.9036,-0.0048,-0.0016,,430459200,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
19,fedavg,fmnist,100,dirichlet,0.5,2,0,0,10.080675268018243,0.4779,0.0,0.9558,0.9036,-0.002,-0.0016,,454373600,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
20,fedavg,fmnist,100,dirichlet,0.5,2,0,1,10.117288074854017,0.4789,0.0,0.9578,0.9036,-0.002,-0.0016,,478288000,239144,50,cd91f909a703,fedavg_fmnist_C100_dirichlet_a0.5
0,fedavg,mnist,100,dirichlet,1.0,1,0,0,2.300247758102417,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
1,fedavg,mnist,100,dirichlet,1.0,1,1,0,7.756863593485206,0.4967,0.9665304533956024,0.0,-0.9651683206849582,0.1738325447438798,0.9651683206849582,,23914400,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
2,fedavg,mnist,100,dirichlet,1.0,1,0,0,8.599747109668701,0.5018,0.9764545631445808,0.0,-0.0099241097489783,0.1738325447438798,0.9750924304339366,,47828800,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
3,fedavg,mnist,100,dirichlet,1.0,1,0,0,8.881447098892648,0.5044,0.9815139132126872,0.0,-0.0050593500681066,0.1738325447438798,0.9801517805020432,,71743200,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
4,fedavg,mnist,100,dirichlet,1.0,1,0,0,8.900869000715204,0.5056,0.9838489978595056,0.0,-0.0023350846468184,0.1738325447438798,0.9824868651488616,,95657600,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
5,fedavg,mnist,100,dirichlet,1.0,1,0,0,8.896066846670303,0.5063,0.98521113057015,0.0,-0.0013621327106441,0.1738325447438798,0.9838489978595056,,119572000,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
6,fedavg,mnist,100,dirichlet,1.0,1,0,0,9.062045239571132,0.5067,0.9859894921190894,0.0,-0.0007783615489395,0.1738325447438798,0.9846273594084451,,143486400,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
7,fedavg,mnist,100,dirichlet,1.0,1,0,0,8.876394407624472,0.5073,0.9871570344424986,0.0,-0.0011675423234092,0.1738325447438798,0.9857949017318544,,167400800,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
8,fedavg,mnist,100,dirichlet,1.0,1,0,0,8.763594531130279,0.5082,0.9889083479276124,0.0,-0.0017513134851138,0.1738325447438798,0.9875462152169684,,191315200,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
9,fedavg,mnist,100,dirichlet,1.0,1,0,0,9.146767888422776,0.5081,0.9887137575403776,0.0,0.0001945903872349,0.1738325447438798,0.9873516248297334,,215229600,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
10,fedavg,mnist,100,dirichlet,1.0,1,0,1,8.972596003408265,0.5091,0.9906596614127262,0.0,-0.0017513134851138,0.1738325447438798,0.989297528702082,,239144000,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
11,fedavg,mnist,100,dirichlet,1.0,2,1,0,6.945647009062767,0.4545,0.0,0.9349927998354248,0.9906596614127262,-0.761160255091545,-0.001362132710644,,263058400,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
12,fedavg,mnist,100,dirichlet,1.0,2,0,0,10.80666368957907,0.4639,0.0,0.9543303846945072,0.9906596614127262,-0.0193375848590824,-0.001362132710644,,286972800,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
13,fedavg,mnist,100,dirichlet,1.0,2,0,0,12.279918579288944,0.4678,0.0,0.962353425221148,0.9906596614127262,-0.0080230405266406,-0.001362132710644,,310887200,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
14,fedavg,mnist,100,dirichlet,1.0,2,0,0,12.570037177805975,0.471,0.0,0.9689364328327504,0.9906596614127262,-0.0065830076116025,-0.001362132710644,,334801600,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
15,fedavg,mnist,100,dirichlet,1.0,2,0,0,12.89860235398151,0.4728,0.0,0.9726393746142769,0.9906596614127262,-0.0037029417815264,-0.001362132710644,,358716000,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
16,fedavg,mnist,100,dirichlet,1.0,2,0,0,13.235981871965064,0.4741,0.0,0.9753137214564904,0.9906596614127262,-0.0026743468422135,-0.001362132710644,,382630400,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
17,fedavg,mnist,100,dirichlet,1.0,2,0,0,13.469733091529552,0.4748,0.0,0.9767537543715284,0.9906596614127262,-0.001440032915038,-0.001362132710644,,406544800,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
18,fedavg,mnist,100,dirichlet,1.0,2,0,0,13.67296733858711,0.4757,0.0,0.9786052252622915,0.9906596614127262,-0.0018514708907632,-0.001362132710644,,430459200,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
19,fedavg,mnist,100,dirichlet,1.0,2,0,0,13.93320937063191,0.4761,0.0,0.979428101213742,0.9906596614127262,-0.0008228759514503,-0.001362132710644,,454373600,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
20,fedavg,mnist,100,dirichlet,1.0,2,0,1,14.38883100859374,0.4761,0.0,0.979428101213742,0.9906596614127262,0.0,-0.001362132710644,,478288000,239144,50,d3ddf7f90978,fedavg_mnist_C100_dirichlet_a1.0
0,flwf2,mnist,50,iid,,1,0,0,2.3002485538482667,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
1,flwf2,mnist,50,iid,,1,1,0,7.57567480578972,0.5032,0.9791788285658688,0.0,-0.9778166958552248,0.1738325447438798,0.9778166958552248,,11957200,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
2,flwf2,mnist,50,iid,,1,0,0,8.361101075663324,0.5059,0.9844327690212104,0.0,-0.0052539404553415,0.1738325447438798,0.9830706363105662,,23914400,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
3,flwf2,mnist,50,iid,,1,0,0,8.624764599405067,0.5075,0.9875462152169684,0.0,-0.0031134461957579,0.1738325447438798,0.9861840825063242,,35871600,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
4,flwf2,mnist,50,iid,,1,0,0,9.095419788154503,0.5083,0.9891029383148472,0.0,-0.001556723097879,0.1738325447438798,0.9877408056042032,,47828800,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
5,flwf2,mnist,50,iid,,1,0,0,8.93651092043625,0.509,0.9904650710254912,0.0,-0.001362132710644,0.1738325447438798,0.9891029383148472,,59786000,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
6,flwf2,mnist,50,iid,,1,0,0,9.602493069953129,0.51,0.99241097489784,0.0,-0.0019459038723487,0.1738325447438798,0.991048842187196,,71743200,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
7,flwf2,mnist,50,iid,,1,0,0,8.92219581912246,0.5099,0.9922163845106052,0.0,0.0001945903872347,0.1738325447438798,0.9908542517999612,,83700400,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
8,flwf2,mnist,50,iid,,1,0,0,9.246887417559774,0.5106,0.9935785172212492,0.0,-0.0011675423234092,0.1738325447438798,0.9922163845106052,,95657600,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
9,flwf2,mnist,50,iid,,1,0,0,9.262941816656094,0.5109,0.9941622883829538,0.0,-0.0005837711617046,0.1738325447438798,0.9928001556723096,,107614800,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
10,flwf2,mnist,50,iid,,1,0,1,9.434125592869671,0.5109,0.9941622883829538,0.0,0.0,0.1738325447438798,0.9928001556723096,,119572000,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
11,flwf2,mnist,50,iid,,2,1,0,8.174744808871742,0.511,0.9943568787701887,0.0,-0.0001945903872349,0.1738325447438798,0.9929947460595446,,131529200,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
12,flwf2,mnist,50,iid,,2,0,0,7.417681438618328,0.511,0.9943568787701887,0.0,0.0,0.1738325447438798,0.9929947460595446,,143486400,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
13,flwf2,mnist,50,iid,,2,0,0,6.883082718205513,0.511,0.9943568787701887,0.0,0.0,0.1738325447438798,0.9929947460595446,,155443600,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
14,flwf2,mnist,50,iid,,2,0,0,6.465983615495683,0.511,0.9943568787701887,0.0,0.0,0.1738325447438798,0.9929947460595446,,167400800,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
15,flwf2,mnist,50,iid,,2,0,0,6.130540319583207,0.5109,0.9941622883829538,0.0,0.0001945903872349,0.1738325447438798,0.9928001556723096,,179358000,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
16,flwf2,mnist,50,iid,,2,0,0,5.849719293300168,0.5108,0.993967697995719,0.0,0.0003891807744696,0.1738325447438798,0.9926055652850748,,191315200,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
17,flwf2,mnist,50,iid,,2,0,0,5.609898625709978,0.5108,0.993967697995719,0.0,0.0003891807744696,0.1738325447438798,0.9926055652850748,,203272400,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
18,flwf2,mnist,50,iid,,2,0,0,5.397049487164739,0.5108,0.993967697995719,0.0,0.0003891807744696,0.1738325447438798,0.9926055652850748,,215229600,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
19,flwf2,mnist,50,iid,,2,0,0,5.209766002469155,0.5108,0.993967697995719,0.0,0.0003891807744696,0.1738325447438798,0.9926055652850748,,227186800,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
20,flwf2,mnist,50,iid,,2,0,1,5.042265726187636,0.5108,0.993967697995719,0.0,0.0003891807744696,0.1738325447438798,0.9926055652850748,,239144000,239144,25,d5d4b6d3b037,flwf2_mnist_C50_iid
0,fedavg,mnist,50,dirichlet,0.5,1,0,0,2.3002485538482667,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
1,fedavg,mnist,50,dirichlet,0.5,1,1,0,5.504488884669542,0.5016,0.9760653823701108,0.0,-0.9747032496594668,0.1738325447438798,0.9747032496594668,,11957200,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
2,fedavg,mnist,50,dirichlet,0.5,1,0,0,7.481458495466458,0.5056,0.9838489978595056,0.0,-0.0077836154893948,0.1738325447438798,0.9824868651488616,,23914400,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
3,fedavg,mnist,50,dirichlet,0.5,1,0,0,7.920935127543402,0.5073,0.9871570344424986,0.0,-0.0033080365829928,0.1738325447438798,0.9857949017318544,,35871600,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
4,fedavg,mnist,50,dirichlet,0.5,1,0,0,7.855557902326342,0.5081,0.9887137575403776,0.0,-0.0015567230978789,0.1738325447438798,0.9873516248297334,,47828800,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
5,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.225304440349829,0.5094,0.9912434325744308,0.0,-0.0025296750340533,0.1738325447438798,0.9898812998637868,,59786000,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
6,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.04625618405235,0.5092,0.9908542517999612,0.0,0.0003891807744696,0.1738325447438798,0.989492119089317,,71743200,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
7,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.007857093615888,0.5105,0.9933839268340144,0.0,-0.0021404942595836,0.1738325447438798,0.9920217941233704,,83700400,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
8,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.44231817105018,0.5107,0.993773107608484,0.0,-0.0003891807744696,0.1738325447438798,0.99241097489784,,95657600,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
9,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.432575038824691,0.5109,0.9941622883829538,0.0,-0.0003891807744696,0.1738325447438798,0.9928001556723096,,107614800,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
10,fedavg,mnist,50,dirichlet,0.5,1,0,1,8.110978276590398,0.5102,0.9928001556723098,0.0,0.001362132710644,0.1738325447438798,0.9914380229616656,,119572000,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
11,fedavg,mnist,50,dirichlet,0.5,2,1,0,6.637164146137238,0.4575,0.0,0.9411643694713022,0.9941622883829538,-0.7673318247274223,-0.001362132710644,,131529200,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
12,fedavg,mnist,50,dirichlet,0.5,2,0,0,10.468644069115443,0.4681,0.0,0.9629705821847356,0.9941622883829538,-0.0218062127134334,-0.001362132710644,,143486400,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
13,fedavg,mnist,50,dirichlet,0.5,2,0,0,11.68020446666088,0.4735,0.0,0.974079407529315,0.9941622883829538,-0.0111088253445793,-0.001362132710644,,155443600,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
14,fedavg,mnist,50,dirichlet,0.5,2,0,0,12.268542762067728,0.4767,0.0,0.9806624151409176,0.9941622883829538,-0.0065830076116024,-0.001362132710644,,167400800,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
15,fedavg,mnist,50,dirichlet,0.5,2,0,0,12.972964405005936,0.4763,0.0,0.9798395391894672,0.9941622883829538,0.0008228759514502,-0.001362132710644,,179358000,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
16,fedavg,mnist,50,dirichlet,0.5,2,0,0,13.377963841140687,0.4779,0.0,0.9831310429952684,0.9941622883829538,-0.0024686278543509,-0.001362132710644,,191315200,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
17,fedavg,mnist,50,dirichlet,0.5,2,0,0,13.774638695969784,0.4785,0.0,0.984365356922444,0.9941622883829538,-0.0012343139271755,-0.001362132710644,,203272400,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
18,fedavg,mnist,50,dirichlet,0.5,2,0,0,13.741133823797432,0.4791,0.0,0.9855996708496194,0.9941622883829538,-0.0012343139271754,-0.001362132710644,,215229600,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
19,fedavg,mnist,50,dirichlet,0.5,2,0,0,13.716106792951887,0.4791,0.0,0.9855996708496194,0.9941622883829538,0.0,-0.001362132710644,,227186800,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
20,fedavg,mnist,50,dirichlet,0.5,2,0,1,14.176001069308526,0.4794,0.0,0.9862168278132072,0.9941622883829538,-0.0006171569635877,-0.001362132710644,,239144000,239144,25,d7198a628788,fedavg_mnist_C50_dirichlet_a0.5
0,fedavg,mnist,100,dirichlet,0.01,1,0,0,2.3002485538482667,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,50,dd1c9a325298,fedavg_mnist_C100_dirichlet_a0.01
1,fedavg,mnist,100,dirichlet,0.01,1,1,0,5.480011038970948,0.2099,0.4084452228059934,0.0,-0.4070830900953492,0.1738325447438798,0.4070830900953492,,23914400,239144,50,dd1c9a325298,fedavg_mnist_C100_dirichlet_a0.01
2,fedavg,mnist,100,dirichlet,0.01,1,0,0,13.670245191955566,0.0982,0.1910877602646429,0.0,0.2173574625413504,0.1738325447438798,0.1897256275539988,,47828800,239144,50,dd1c9a325298,fedavg_mnist_C100_dirichlet_a0.01
3,fedavg,mnist,100,dirichlet,0.01,1,0,0,5.4673320678710935,0.1163,0.2263086203541545,0.0,0.1821366024518388,0.1738325447438798,0.2249464876435104,,71743200,239144,50,dd1c9a325298,fedavg_mnist_C100_dirichlet_a0.01
